Camera,Date&Time,Longitude,Latitude,UTM WGS84 Northing (meters),UTM WGS84 Easting (meters),snowdepth_cm,Snow Depth (cm) (neg),Pole Length (pixels),errorcodes,image_filename
W9C,1/16/20 12:00,39.024416,-108.171069,4323294.55,744898.7,49,49,1849,0,W9C_WSCT0216.JPG
W9C,1/17/20 11:00,39.024416,-108.171069,4323294.55,744898.7,49,49,1845,0,W9C_WSCT0217.JPG
W9C,1/17/20 12:00,39.024416,-108.171069,4323294.55,744898.7,49,49,1845,0,W9C_WSCT0218.JPG
W9C,1/18/20 11:00,39.024416,-108.171069,4323294.55,744898.7,49,49,1849,0,W9C_WSCT0219.JPG
W9C,1/18/20 12:00,39.024416,-108.171069,4323294.55,744898.7,49,49,1849,0,W9C_WSCT0220.JPG
W9C,1/19/20 11:00,39.024416,-108.171069,4323294.55,744898.7,50,50,1841,0,W9C_WSCT0221.JPG
W9C,1/19/20 12:00,39.024416,-108.171069,4323294.55,744898.7,49,49,1849,0,W9C_WSCT0222.JPG
W9C,1/20/20 11:00,39.024416,-108.171069,4323294.55,744898.7,56,56,1797,0,W9C_WSCT0223.JPG
W9C,1/20/20 12:00,39.024416,-108.171069,4323294.55,744898.7,55,55,1801,0,W9C_WSCT0224.JPG
W9C,1/21/20 11:00,39.024416,-108.171069,4323294.55,744898.7,55,55,1801,0,W9C_WSCT0225.JPG
W9C,1/21/20 12:00,39.024416,-108.171069,4323294.55,744898.7,54,54,1809,0,W9C_WSCT0226.JPG
W9C,1/22/20 11:00,39.024416,-108.171069,4323294.55,744898.7,56,56,1793,0,W9C_WSCT0227.JPG
W9C,1/22/20 12:00,39.024416,-108.171069,4323294.55,744898.7,57,57,1789,0,W9C_WSCT0228.JPG
W9C,1/23/20 11:00,39.024416,-108.171069,4323294.55,744898.7,61,61,1761,0,W9C_WSCT0229.JPG
W9C,1/23/20 12:00,39.024416,-108.171069,4323294.55,744898.7,61,61,1761,0,W9C_WSCT0230.JPG
W9C,1/24/20 11:00,39.024416,-108.171069,4323294.55,744898.7,63,63,1749,0,W9C_WSCT0231.JPG
W9C,1/24/20 12:00,39.024416,-108.171069,4323294.55,744898.7,62,62,1753,0,W9C_WSCT0232.JPG
W9C,1/25/20 11:00,39.024416,-108.171069,4323294.55,744898.7,61,61,1761,0,W9C_WSCT0233.JPG
W9C,1/25/20 12:00,39.024416,-108.171069,4323294.55,744898.7,60,60,1765,0,W9C_WSCT0234.JPG
W9C,1/26/20 11:00,39.024416,-108.171069,4323294.55,744898.7,59,59,1777,0,W9C_WSCT0235.JPG
W9C,1/26/20 12:00,39.024416,-108.171069,4323294.55,744898.7,58,58,1781,0,W9C_WSCT0236.JPG
W9C,1/27/20 11:00,39.024416,-108.171069,4323294.55,744898.7,59,59,1777,0,W9C_WSCT0237.JPG
W9C,1/27/20 12:00,39.024416,-108.171069,4323294.55,744898.7,61,61,1757,0,W9C_WSCT0238.JPG
W9C,1/28/20 11:00,39.024416,-108.171069,4323294.55,744898.7,64,64,1737,0,W9C_WSCT0239.JPG
W9C,1/28/20 12:00,39.024416,-108.171069,4323294.55,744898.7,65,65,1733,0,W9C_WSCT0240.JPG
W9C,1/29/20 11:00,39.024416,-108.171069,4323294.55,744898.7,62,62,1753,0,W9C_WSCT0241.JPG
W9C,1/29/20 12:00,39.024416,-108.171069,4323294.55,744898.7,63,63,1749,0,W9C_WSCT0242.JPG
W9C,1/30/20 11:00,39.024416,-108.171069,4323294.55,744898.7,63,63,1749,0,W9C_WSCT0243.JPG
W9C,1/30/20 12:00,39.024416,-108.171069,4323294.55,744898.7,60,60,1765,0,W9C_WSCT0244.JPG
W9C,1/31/20 11:00,39.024416,-108.171069,4323294.55,744898.7,67,67,1717,0,W9C_WSCT0245.JPG
W9C,1/31/20 12:00,39.024416,-108.171069,4323294.55,744898.7,69,69,1705,0,W9C_WSCT0246.JPG
W9C,2/1/20 11:00,39.024416,-108.171069,4323294.55,744898.7,75,75,1657,0,W9C_WSCT0247.JPG
W9C,2/1/20 12:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1669,0,W9C_WSCT0248.JPG
W9C,2/2/20 11:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1673,0,W9C_WSCT0249.JPG
W9C,2/2/20 12:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1669,0,W9C_WSCT0250.JPG
W9C,2/3/20 11:00,39.024416,-108.171069,4323294.55,744898.7,71,71,1689,0,W9C_WSCT0251.JPG
W9C,2/3/20 12:00,39.024416,-108.171069,4323294.55,744898.7,71,71,1689,0,W9C_WSCT0252.JPG
W9C,2/4/20 11:00,39.024416,-108.171069,4323294.55,744898.7,70,70,1693,0,W9C_WSCT0253.JPG
W9C,2/4/20 12:00,39.024416,-108.171069,4323294.55,744898.7,71,71,1689,0,W9C_WSCT0254.JPG
W9C,2/5/20 11:00,39.024416,-108.171069,4323294.55,744898.7,69,69,1701,0,W9C_WSCT0255.JPG
W9C,2/5/20 12:00,39.024416,-108.171069,4323294.55,744898.7,69,69,1705,0,W9C_WSCT0256.JPG
W9C,2/6/20 11:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1669,0,W9C_WSCT0257.JPG
W9C,2/6/20 12:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1673,0,W9C_WSCT0258.JPG
W9C,2/7/20 11:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1673,0,W9C_WSCT0259.JPG
W9C,2/7/20 12:00,39.024416,-108.171069,4323294.55,744898.7,75,75,1657,0,W9C_WSCT0260.JPG
W9C,2/8/20 11:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1665,0,W9C_WSCT0261.JPG
W9C,2/8/20 12:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1673,0,W9C_WSCT0262.JPG
W9C,2/9/20 11:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1669,0,W9C_WSCT0263.JPG
W9C,2/9/20 12:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1673,0,W9C_WSCT0264.JPG
W9C,2/10/20 11:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1673,0,W9C_WSCT0265.JPG
W9C,2/10/20 12:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1669,0,W9C_WSCT0266.JPG
W9C,2/11/20 11:00,39.024416,-108.171069,4323294.55,744898.7,70,70,1693,0,W9C_WSCT0267.JPG
W9C,2/11/20 12:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1673,0,W9C_WSCT0268.JPG
W9C,2/12/20 11:00,39.024416,-108.171069,4323294.55,744898.7,70,70,1693,0,W9C_WSCT0269.JPG
W9C,2/12/20 12:00,39.024416,-108.171069,4323294.55,744898.7,70,70,1693,0,W9C_WSCT0270.JPG
W9C,2/13/20 11:00,39.024416,-108.171069,4323294.55,744898.7,69,69,1705,0,W9C_WSCT0271.JPG
W9C,2/13/20 12:00,39.024416,-108.171069,4323294.55,744898.7,75,75,1661,0,W9C_WSCT0272.JPG
W9C,2/14/20 11:00,39.024416,-108.171069,4323294.55,744898.7,77,77,1645,0,W9C_WSCT0273.JPG
W9C,2/14/20 12:00,39.024416,-108.171069,4323294.55,744898.7,76,76,1649,0,W9C_WSCT0274.JPG
W9C,2/15/20 11:00,39.024416,-108.171069,4323294.55,744898.7,76,76,1653,0,W9C_WSCT0275.JPG
W9C,2/15/20 12:00,39.024416,-108.171069,4323294.55,744898.7,76,76,1649,0,W9C_WSCT0276.JPG
W9C,2/16/20 11:00,39.024416,-108.171069,4323294.55,744898.7,76,76,1653,0,W9C_WSCT0277.JPG
W9C,2/16/20 12:00,39.024416,-108.171069,4323294.55,744898.7,76,76,1653,0,W9C_WSCT0278.JPG
W9C,2/17/20 11:00,39.024416,-108.171069,4323294.55,744898.7,78,78,1641,0,W9C_WSCT0279.JPG
W9C,2/17/20 12:00,39.024416,-108.171069,4323294.55,744898.7,77,77,1645,0,W9C_WSCT0280.JPG
W9C,2/18/20 11:00,39.024416,-108.171069,4323294.55,744898.7,75,75,1657,0,W9C_WSCT0281.JPG
W9C,2/18/20 12:00,39.024416,-108.171069,4323294.55,744898.7,78,78,1637,0,W9C_WSCT0282.JPG
W9C,2/19/20 11:00,39.024416,-108.171069,4323294.55,744898.7,76,76,1649,0,W9C_WSCT0283.JPG
W9C,2/19/20 12:00,39.024416,-108.171069,4323294.55,744898.7,79,79,1633,0,W9C_WSCT0284.JPG
W9C,2/20/20 11:00,39.024416,-108.171069,4323294.55,744898.7,79,79,1629,0,W9C_WSCT0285.JPG
W9C,2/20/20 12:00,39.024416,-108.171069,4323294.55,744898.7,78,78,1637,0,W9C_WSCT0286.JPG
W9C,2/21/20 11:00,39.024416,-108.171069,4323294.55,744898.7,77,77,1645,0,W9C_WSCT0287.JPG
W9C,2/21/20 12:00,39.024416,-108.171069,4323294.55,744898.7,77,77,1645,0,W9C_WSCT0288.JPG
W9C,2/22/20 11:00,39.024416,-108.171069,4323294.55,744898.7,78,78,1641,0,W9C_WSCT0289.JPG
W9C,2/22/20 12:00,39.024416,-108.171069,4323294.55,744898.7,78,78,1641,0,W9C_WSCT0290.JPG
W9C,2/23/20 11:00,39.024416,-108.171069,4323294.55,744898.7,77,77,1645,0,W9C_WSCT0291.JPG
W9C,2/23/20 12:00,39.024416,-108.171069,4323294.55,744898.7,77,77,1645,0,W9C_WSCT0292.JPG
W9C,2/24/20 11:00,39.024416,-108.171069,4323294.55,744898.7,77,77,1645,0,W9C_WSCT0293.JPG
W9C,2/24/20 12:00,39.024416,-108.171069,4323294.55,744898.7,75,75,1657,0,W9C_WSCT0294.JPG
W9C,2/25/20 11:00,39.024416,-108.171069,4323294.55,744898.7,75,75,1657,0,W9C_WSCT0295.JPG
W9C,2/25/20 12:00,39.024416,-108.171069,4323294.55,744898.7,75,75,1661,0,W9C_WSCT0296.JPG
W9C,2/26/20 11:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1669,0,W9C_WSCT0297.JPG
W9C,2/26/20 12:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1669,0,W9C_WSCT0298.JPG
W9C,2/27/20 11:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1673,0,W9C_WSCT0299.JPG
W9C,2/27/20 12:00,39.024416,-108.171069,4323294.55,744898.7,75,75,1661,0,W9C_WSCT0300.JPG
W9C,2/28/20 11:00,39.024416,-108.171069,4323294.55,744898.7,75,75,1661,0,W9C_WSCT0301.JPG
W9C,2/28/20 12:00,39.024416,-108.171069,4323294.55,744898.7,75,75,1661,0,W9C_WSCT0302.JPG
W9C,2/29/20 11:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1669,0,W9C_WSCT0303.JPG
W9C,2/29/20 12:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1673,0,W9C_WSCT0304.JPG
W9C,3/1/20 11:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1673,0,W9C_WSCT0305.JPG
W9C,3/1/20 12:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1669,0,W9C_WSCT0306.JPG
W9C,3/2/20 11:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1673,0,W9C_WSCT0307.JPG
W9C,3/2/20 12:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1669,0,W9C_WSCT0308.JPG
W9C,3/3/20 11:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1677,0,W9C_WSCT0309.JPG
W9C,3/3/20 12:00,39.024416,-108.171069,4323294.55,744898.7,72,72,1681,0,W9C_WSCT0310.JPG
W9C,3/4/20 11:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1669,0,W9C_WSCT0311.JPG
W9C,3/4/20 12:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1677,0,W9C_WSCT0312.JPG
W9C,3/5/20 11:00,39.024416,-108.171069,4323294.55,744898.7,75,75,1657,0,W9C_WSCT0313.JPG
W9C,3/5/20 12:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1665,0,W9C_WSCT0314.JPG
W9C,3/6/20 11:00,39.024416,-108.171069,4323294.55,744898.7,76,76,1653,0,W9C_WSCT0315.JPG
W9C,3/6/20 12:00,39.024416,-108.171069,4323294.55,744898.7,76,76,1649,0,W9C_WSCT0316.JPG
W9C,3/7/20 11:00,39.024416,-108.171069,4323294.55,744898.7,76,76,1653,0,W9C_WSCT0317.JPG
W9C,3/7/20 12:00,39.024416,-108.171069,4323294.55,744898.7,75,75,1657,0,W9C_WSCT0318.JPG
W9C,3/8/20 11:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1665,0,W9C_WSCT0319.JPG
W9C,3/8/20 12:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1677,0,W9C_WSCT0320.JPG
W9C,3/9/20 11:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1677,0,W9C_WSCT0321.JPG
W9C,3/9/20 12:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1677,0,W9C_WSCT0322.JPG
W9C,3/10/20 11:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1677,0,W9C_WSCT0323.JPG
W9C,3/10/20 12:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1673,0,W9C_WSCT0324.JPG
W9C,3/11/20 11:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1669,0,W9C_WSCT0325.JPG
W9C,3/11/20 12:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1677,0,W9C_WSCT0326.JPG
W9C,3/12/20 11:00,39.024416,-108.171069,4323294.55,744898.7,77,77,1645,0,W9C_WSCT0327.JPG
W9C,3/12/20 12:00,39.024416,-108.171069,4323294.55,744898.7,76,76,1653,0,W9C_WSCT0328.JPG
W9C,3/13/20 11:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1665,0,W9C_WSCT0329.JPG
W9C,3/13/20 12:00,39.024416,-108.171069,4323294.55,744898.7,75,75,1657,0,W9C_WSCT0330.JPG
W9C,3/14/20 11:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1673,0,W9C_WSCT0331.JPG
W9C,3/14/20 12:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1673,0,W9C_WSCT0332.JPG
W9C,3/15/20 11:00,39.024416,-108.171069,4323294.55,744898.7,72,72,1681,0,W9C_WSCT0333.JPG
W9C,3/15/20 12:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1677,0,W9C_WSCT0334.JPG
W9C,3/16/20 11:00,39.024416,-108.171069,4323294.55,744898.7,71,71,1685,0,W9C_WSCT0335.JPG
W9C,3/16/20 12:00,39.024416,-108.171069,4323294.55,744898.7,69,69,1701,0,W9C_WSCT0336.JPG
W9C,3/17/20 11:00,39.024416,-108.171069,4323294.55,744898.7,70,70,1693,0,W9C_WSCT0337.JPG
W9C,3/17/20 12:00,39.024416,-108.171069,4323294.55,744898.7,70,70,1697,0,W9C_WSCT0338.JPG
W9C,3/18/20 11:00,39.024416,-108.171069,4323294.55,744898.7,71,71,1685,0,W9C_WSCT0339.JPG
W9C,3/18/20 12:00,39.024416,-108.171069,4323294.55,744898.7,71,71,1689,0,W9C_WSCT0340.JPG
W9C,3/19/20 11:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1669,0,W9C_WSCT0341.JPG
W9C,3/19/20 12:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1677,0,W9C_WSCT0342.JPG
W9C,3/20/20 11:00,39.024416,-108.171069,4323294.55,744898.7,70,70,1697,0,W9C_WSCT0343.JPG
W9C,3/20/20 12:00,39.024416,-108.171069,4323294.55,744898.7,70,70,1697,0,W9C_WSCT0344.JPG
W9C,3/21/20 11:00,39.024416,-108.171069,4323294.55,744898.7,76,76,1653,0,W9C_WSCT0345.JPG
W9C,3/21/20 12:00,39.024416,-108.171069,4323294.55,744898.7,77,77,1645,0,W9C_WSCT0346.JPG
W9C,3/22/20 11:00,39.024416,-108.171069,4323294.55,744898.7,78,78,1641,0,W9C_WSCT0347.JPG
W9C,3/22/20 12:00,39.024416,-108.171069,4323294.55,744898.7,77,77,1645,0,W9C_WSCT0348.JPG
W9C,3/23/20 11:00,39.024416,-108.171069,4323294.55,744898.7,78,78,1641,0,W9C_WSCT0349.JPG
W9C,3/23/20 12:00,39.024416,-108.171069,4323294.55,744898.7,77,77,1645,0,W9C_WSCT0350.JPG
W9C,3/24/20 11:00,39.024416,-108.171069,4323294.55,744898.7,79,79,1633,0,W9C_WSCT0351.JPG
W9C,3/24/20 12:00,39.024416,-108.171069,4323294.55,744898.7,79,79,1633,0,W9C_WSCT0352.JPG
W9C,3/25/20 11:00,39.024416,-108.171069,4323294.55,744898.7,84,84,1597,0,W9C_WSCT0353.JPG
W9C,3/25/20 12:00,39.024416,-108.171069,4323294.55,744898.7,84,84,1593,0,W9C_WSCT0354.JPG
W9C,3/26/20 11:00,39.024416,-108.171069,4323294.55,744898.7,84,84,1593,0,W9C_WSCT0355.JPG
W9C,3/26/20 12:00,39.024416,-108.171069,4323294.55,744898.7,85,85,1585,0,W9C_WSCT0356.JPG
W9C,3/27/20 11:00,39.024416,-108.171069,4323294.55,744898.7,81,81,1613,0,W9C_WSCT0357.JPG
W9C,3/27/20 12:00,39.024416,-108.171069,4323294.55,744898.7,83,83,1601,0,W9C_WSCT0358.JPG
W9C,3/28/20 11:00,39.024416,-108.171069,4323294.55,744898.7,81,81,1617,0,W9C_WSCT0359.JPG
W9C,3/28/20 12:00,39.024416,-108.171069,4323294.55,744898.7,84,84,1597,0,W9C_WSCT0360.JPG
W9C,3/29/20 11:00,39.024416,-108.171069,4323294.55,744898.7,106,106,1437,0,W9C_WSCT0361.JPG
W9C,3/29/20 12:00,39.024416,-108.171069,4323294.55,744898.7,107,107,1425,0,W9C_WSCT0362.JPG
W9C,3/30/20 11:00,39.024416,-108.171069,4323294.55,744898.7,114,114,1381,0,W9C_WSCT0363.JPG
W9C,3/30/20 12:00,39.024416,-108.171069,4323294.55,744898.7,112,112,1389,0,W9C_WSCT0364.JPG
W9C,3/31/20 11:00,39.024416,-108.171069,4323294.55,744898.7,116,116,1366,0,W9C_WSCT0365.JPG
W9C,3/31/20 12:00,39.024416,-108.171069,4323294.55,744898.7,116,116,1361,0,W9C_WSCT0366.JPG
W9C,4/1/20 11:00,39.024416,-108.171069,4323294.55,744898.7,117,117,1353,0,W9C_WSCT0367.JPG
W9C,4/1/20 12:00,39.024416,-108.171069,4323294.55,744898.7,116,116,1362,0,W9C_WSCT0368.JPG
W9C,4/2/20 11:00,39.024416,-108.171069,4323294.55,744898.7,112,112,1389,0,W9C_WSCT0369.JPG
W9C,4/2/20 12:00,39.024416,-108.171069,4323294.55,744898.7,112,112,1390,0,W9C_WSCT0370.JPG
W9C,4/3/20 11:00,39.024416,-108.171069,4323294.55,744898.7,112,112,1390,0,W9C_WSCT0371.JPG
W9C,4/3/20 12:00,39.024416,-108.171069,4323294.55,744898.7,111,111,1397,0,W9C_WSCT0372.JPG
W9C,4/4/20 11:00,39.024416,-108.171069,4323294.55,744898.7,110,110,1405,0,W9C_WSCT0373.JPG
W9C,4/4/20 12:00,39.024416,-108.171069,4323294.55,744898.7,112,112,1393,0,W9C_WSCT0374.JPG
W9C,4/5/20 11:00,39.024416,-108.171069,4323294.55,744898.7,109,109,1417,0,W9C_WSCT0375.JPG
W9C,4/5/20 12:00,39.024416,-108.171069,4323294.55,744898.7,110,110,1405,0,W9C_WSCT0376.JPG
W9C,4/6/20 11:00,39.024416,-108.171069,4323294.55,744898.7,116,116,1366,0,W9C_WSCT0377.JPG
W9C,4/6/20 12:00,39.024416,-108.171069,4323294.55,744898.7,115,115,1373,0,W9C_WSCT0378.JPG
W9C,4/7/20 11:00,39.024416,-108.171069,4323294.55,744898.7,124,124,1309,0,W9C_WSCT0379.JPG
W9C,4/7/20 12:00,39.024416,-108.171069,4323294.55,744898.7,121,121,1326,0,W9C_WSCT0380.JPG
W9C,4/8/20 11:00,39.024416,-108.171069,4323294.55,744898.7,118,118,1349,0,W9C_WSCT0381.JPG
W9C,4/8/20 12:00,39.024416,-108.171069,4323294.55,744898.7,121,121,1329,0,W9C_WSCT0382.JPG
W9C,4/9/20 11:00,39.024416,-108.171069,4323294.55,744898.7,122,122,1321,0,W9C_WSCT0383.JPG
W9C,4/9/20 12:00,39.024416,-108.171069,4323294.55,744898.7,122,122,1317,0,W9C_WSCT0384.JPG
W9C,4/10/20 11:00,39.024416,-108.171069,4323294.55,744898.7,120,120,1337,0,W9C_WSCT0385.JPG
W9C,4/10/20 12:00,39.024416,-108.171069,4323294.55,744898.7,119,119,1341,0,W9C_WSCT0386.JPG
W9C,4/11/20 11:00,39.024416,-108.171069,4323294.55,744898.7,115,115,1369,0,W9C_WSCT0387.JPG
W9C,4/11/20 12:00,39.024416,-108.171069,4323294.55,744898.7,112,112,1390,0,W9C_WSCT0388.JPG
W9C,4/12/20 11:00,39.024416,-108.171069,4323294.55,744898.7,111,111,1401,0,W9C_WSCT0389.JPG
W9C,4/12/20 12:00,39.024416,-108.171069,4323294.55,744898.7,112,112,1389,0,W9C_WSCT0390.JPG
W9C,4/13/20 11:00,39.024416,-108.171069,4323294.55,744898.7,114,114,1377,0,W9C_WSCT0391.JPG
W9C,4/13/20 12:00,39.024416,-108.171069,4323294.55,744898.7,112,112,1393,0,W9C_WSCT0392.JPG
W9C,4/14/20 11:00,39.024416,-108.171069,4323294.55,744898.7,110,110,1409,0,W9C_WSCT0393.JPG
W9C,4/14/20 12:00,39.024416,-108.171069,4323294.55,744898.7,109,109,1417,0,W9C_WSCT0394.JPG
W9C,4/15/20 11:00,39.024416,-108.171069,4323294.55,744898.7,110,110,1409,0,W9C_WSCT0395.JPG
W9C,4/15/20 12:00,39.024416,-108.171069,4323294.55,744898.7,109,109,1417,0,W9C_WSCT0396.JPG
W9C,4/16/20 11:00,39.024416,-108.171069,4323294.55,744898.7,109,109,1414,0,W9C_WSCT0397.JPG
W9C,4/16/20 12:00,39.024416,-108.171069,4323294.55,744898.7,110,110,1405,0,W9C_WSCT0398.JPG
W9C,4/17/20 11:00,39.024416,-108.171069,4323294.55,744898.7,107,107,1429,0,W9C_WSCT0399.JPG
W9C,4/17/20 12:00,39.024416,-108.171069,4323294.55,744898.7,106,106,1437,0,W9C_WSCT0400.JPG
W9C,4/18/20 11:00,39.024416,-108.171069,4323294.55,744898.7,104,104,1453,0,W9C_WSCT0401.JPG
W9C,4/18/20 12:00,39.024416,-108.171069,4323294.55,744898.7,103,103,1457,0,W9C_WSCT0402.JPG
W9C,4/19/20 11:00,39.024416,-108.171069,4323294.55,744898.7,100,100,1477,0,W9C_WSCT0403.JPG
W9C,4/19/20 12:00,39.024416,-108.171069,4323294.55,744898.7,99,99,1489,0,W9C_WSCT0404.JPG
W9C,4/20/20 11:00,39.024416,-108.171069,4323294.55,744898.7,95,95,1517,0,W9C_WSCT0405.JPG
W9C,4/20/20 12:00,39.024416,-108.171069,4323294.55,744898.7,94,94,1525,0,W9C_WSCT0406.JPG
W9C,4/21/20 11:00,39.024416,-108.171069,4323294.55,744898.7,91,91,1541,0,W9C_WSCT0407.JPG
W9C,4/21/20 12:00,39.024416,-108.171069,4323294.55,744898.7,91,91,1541,0,W9C_WSCT0408.JPG
W9C,4/22/20 11:00,39.024416,-108.171069,4323294.55,744898.7,91,91,1541,0,W9C_WSCT0409.JPG
W9C,4/22/20 12:00,39.024416,-108.171069,4323294.55,744898.7,92,92,1537,0,W9C_WSCT0410.JPG
W9C,4/23/20 11:00,39.024416,-108.171069,4323294.55,744898.7,88,88,1565,0,W9C_WSCT0411.JPG
W9C,4/23/20 12:00,39.024416,-108.171069,4323294.55,744898.7,88,88,1565,0,W9C_WSCT0412.JPG
W9C,4/24/20 11:00,39.024416,-108.171069,4323294.55,744898.7,90,90,1553,0,W9C_WSCT0413.JPG
W9C,4/24/20 12:00,39.024416,-108.171069,4323294.55,744898.7,89,89,1561,0,W9C_WSCT0414.JPG
W9C,4/25/20 11:00,39.024416,-108.171069,4323294.55,744898.7,89,89,1561,0,W9C_WSCT0415.JPG
W9C,4/25/20 12:00,39.024416,-108.171069,4323294.55,744898.7,88,88,1569,0,W9C_WSCT0416.JPG
W9C,4/26/20 11:00,39.024416,-108.171069,4323294.55,744898.7,93,93,1529,0,W9C_WSCT0417.JPG
W9C,4/26/20 12:00,39.024416,-108.171069,4323294.55,744898.7,97,97,1497,0,W9C_WSCT0418.JPG
W9C,4/27/20 11:00,39.024416,-108.171069,4323294.55,744898.7,93,93,1529,0,W9C_WSCT0419.JPG
W9C,4/27/20 12:00,39.024416,-108.171069,4323294.55,744898.7,94,94,1521,0,W9C_WSCT0420.JPG
W9C,4/28/20 11:00,39.024416,-108.171069,4323294.55,744898.7,88,88,1565,0,W9C_WSCT0421.JPG
W9C,4/28/20 12:00,39.024416,-108.171069,4323294.55,744898.7,89,89,1561,0,W9C_WSCT0422.JPG
W9C,4/29/20 11:00,39.024416,-108.171069,4323294.55,744898.7,89,89,1557,0,W9C_WSCT0423.JPG
W9C,4/29/20 12:00,39.024416,-108.171069,4323294.55,744898.7,89,89,1557,0,W9C_WSCT0424.JPG
W9C,4/30/20 11:00,39.024416,-108.171069,4323294.55,744898.7,86,86,1581,0,W9C_WSCT0425.JPG
W9C,4/30/20 12:00,39.024416,-108.171069,4323294.55,744898.7,87,87,1573,0,W9C_WSCT0426.JPG
W9C,5/1/20 11:00,39.024416,-108.171069,4323294.55,744898.7,85,85,1585,0,W9C_WSCT0427.JPG
W9C,5/1/20 12:00,39.024416,-108.171069,4323294.55,744898.7,84,84,1593,0,W9C_WSCT0428.JPG
W9C,5/2/20 11:00,39.024416,-108.171069,4323294.55,744898.7,84,84,1597,0,W9C_WSCT0429.JPG
W9C,5/2/20 12:00,39.024416,-108.171069,4323294.55,744898.7,80,80,1625,0,W9C_WSCT0430.JPG
W9C,5/3/20 11:00,39.024416,-108.171069,4323294.55,744898.7,81,81,1613,0,W9C_WSCT0431.JPG
W9C,5/3/20 12:00,39.024416,-108.171069,4323294.55,744898.7,80,80,1621,0,W9C_WSCT0432.JPG
W9C,5/4/20 11:00,39.024416,-108.171069,4323294.55,744898.7,80,80,1625,0,W9C_WSCT0433.JPG
W9C,5/4/20 12:00,39.024416,-108.171069,4323294.55,744898.7,291,291,101,9,W9C_WSCT0434.JPG
W9C,5/5/20 11:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1665,0,W9C_WSCT0435.JPG
W9C,5/5/20 12:00,39.024416,-108.171069,4323294.55,744898.7,79,79,1633,0,W9C_WSCT0436.JPG
W9C,5/6/20 11:00,39.024416,-108.171069,4323294.55,744898.7,74,74,1669,0,W9C_WSCT0437.JPG
W9C,5/6/20 12:00,39.024416,-108.171069,4323294.55,744898.7,73,73,1677,0,W9C_WSCT0438.JPG
W9C,5/7/20 11:00,39.024416,-108.171069,4323294.55,744898.7,69,69,1705,0,W9C_WSCT0439.JPG
W9C,5/7/20 12:00,39.024416,-108.171069,4323294.55,744898.7,70,70,1697,0,W9C_WSCT0440.JPG
W9C,5/8/20 11:00,39.024416,-108.171069,4323294.55,744898.7,67,67,1717,0,W9C_WSCT0441.JPG
W9C,5/8/20 12:00,39.024416,-108.171069,4323294.55,744898.7,66,66,1725,0,W9C_WSCT0442.JPG
W9C,5/9/20 11:00,39.024416,-108.171069,4323294.55,744898.7,62,62,1753,0,W9C_WSCT0443.JPG
W9C,5/9/20 12:00,39.024416,-108.171069,4323294.55,744898.7,59,59,1777,0,W9C_WSCT0444.JPG
W9C,5/10/20 11:00,39.024416,-108.171069,4323294.55,744898.7,56,56,1797,0,W9C_WSCT0445.JPG
W9C,5/10/20 12:00,39.024416,-108.171069,4323294.55,744898.7,53,53,1817,0,W9C_WSCT0446.JPG
